0.002,0.000007777172692,28.610000000000003,-80.6
0.004,0.000085815583342,28.610000000000003,-80.6
0.006,0.000343533443176,28.610000000000003,-80.6
0.008,0.000863905393145,28.610000000000003,-80.6
0.01,0.001677011153302,28.610000000000003,-80.6
0.012,0.002786479024323,28.610000000000003,-80.6
0.014,0.004195673919116,28.610000000000003,-80.6
0.016,0.005906115980807,28.610000000000003,-80.6
0.018,0.007917480152025,28.610000000000003,-80.6
0.02,0.010229177130508,28.610000000000003,-80.6
0.022,0.012840616913711,28.610000000000003,-80.6
0.024,0.01575120880492,28.610000000000003,-80.6
0.026,0.018960361428972,28.610000000000003,-80.6
0.028,0.022467482754471,28.610000000000003,-80.6
0.03,0.026271980120023,28.610000000000003,-80.6
0.032,0.030373333243286,28.610000000000003,-80.6
0.034,0.034771532107602,28.610000000000003,-80.6
0.036,0.039467077081711,28.610000000000003,-80.6
0.038,0.04446054116368,28.610000000000003,-80.6
0.04,0.049752120106919,28.610000000000003,-80.6
0.042,0.055341255275012,28.610000000000003,-80.6
0.044,0.061227010640108,28.610000000000003,-80.6
0.046,0.067408449704901,28.610000000000003,-80.6
0.048,0.073884635524136,28.610000000000003,-80.6
0.05,0.080654630724287,28.610000000000003,-80.6
0.052,0.087717497526241,28.610000000000003,-80.6
0.054,0.095072297772227,28.610000000000003,-80.6
0.056,0.102718092919677,28.610000000000003,-80.6
0.058,0.110653944047716,28.610000000000003,-80.6
0.06,0.118878911868096,28.610000000000003,-80.6
0.062,0.127392056735201,28.610000000000003,-80.6
0.064,0.136192438655203,28.610000000000003,-80.6
0.066,0.145279117294478,28.610000000000003,-80.6
0.068,0.154651179046165,28.610000000000003,-80.6
0.07,0.164307898942315,28.610000000000003,-80.6
0.072,0.174248740691228,28.610000000000003,-80.6
0.074,0.184473194803885,28.610000000000003,-80.6
0.076,0.194980751538505,28.610000000000003,-80.6
0.078,0.205770900905044,28.610000000000003,-80.6
0.08,0.216843132669358,28.610000000000003,-80.6
0.082,0.228196936357092,28.610000000000003,-80.6
0.084,0.239831801257299,28.610000000000003,-80.6
0.086,0.251747216425825,28.610000000000003,-80.6
0.088,0.263942670688479,28.610000000000003,-80.6
0.09,0.276417652644012,28.610000000000003,-80.6
0.092,0.289171650666919,28.610000000000003,-80.6
0.094,0.302204152922202,28.610000000000003,-80.6
0.096,0.315514647423741,28.610000000000003,-80.6
0.098,0.329102622061289,28.610000000000003,-80.6
0.1,0.342967564593928,28.610000000000003,-80.6
0.102,0.35710896260464,28.610000000000003,-80.6
0.104,0.371526324763255,28.610000000000003,-80.6
0.106,0.386219308989659,28.610000000000003,-80.6
0.108,0.401187722507379,28.610000000000003,-80.6
0.11,0.416431393787257,28.610000000000003,-80.6
0.112,0.431950151146878,28.610000000000003,-80.6
0.114,0.447743822747985,28.610000000000003,-80.6
0.116,0.463812236594127,28.610000000000003,-80.6
0.118,0.480155220528502,28.610000000000003,-80.6
0.12,0.496772602231991,28.610000000000003,-80.6
0.122,0.513664209221366,28.610000000000003,-80.6
0.124,0.530829868847649,28.610000000000003,-80.6
0.126,0.548269408294616,28.610000000000003,-80.6
0.128,0.56598265457743,28.610000000000003,-80.6
0.13,0.583969434541399,28.610000000000003,-80.6
0.132,0.60222957486084,28.610000000000003,-80.6
